address,amount,event,timestamp,year,month
0x7fE3fbB16DCb1cE8f9ff3FDBFadA3751aE80cA8F,9.01583147484175e+19,Staked,2021-06-30 21:05:28,2021,6
0x3fd7486D8D95cffdd3c695F16B81E4f7B18F2BbB,2e+18,Staked,2021-06-30 21:06:49,2021,6
0xfeaa535d0C6f25c120709238f665ecEAE0772527,1.2e+20,Staked,2021-06-30 21:06:49,2021,6
0x56cA0B9CFC2e88B5faDF1b37c77908265148Ef2B,2.317381838959875e+20,Staked,2021-06-30 21:06:49,2021,6
0x24428CF3760f37DE8bc56ebcBF5207545Bbd0b67,1.25e+19,Staked,2021-06-30 21:06:58,2021,6
0xF2baa666e9D04e29147353EBa49E9f621990CE24,1.4161498642847816e+20,Staked,2021-06-30 21:10:12,2021,6
0xF9C10dC0aCAC201388C96374e3386F568962d0E8,7.299988083484374e+19,Staked,2021-06-30 21:11:01,2021,6
0xfeaa535d0C6f25c120709238f665ecEAE0772527,3.1021435344611025e+19,Staked,2021-06-30 21:13:37,2021,6
0xc819620fe48cfEe437DB472eb52B70946409AEa2,7.716e+18,Staked,2021-06-30 21:13:37,2021,6
0x3754C3cbA65D84b76cF0C67F2B2eA6aEfc45eD88,6.521944268849824e+19,Staked,2021-06-30 21:13:58,2021,6
0x5204DCe2999Fc57B9c572e64aF90FB6674FEe707,5.5e+18,Staked,2021-06-30 21:15:00,2021,6
0xED576e57AE40d9e8fAe69Fc5E71DB3A9AE66c23a,1.6962488951215695e+20,Staked,2021-06-30 21:16:20,2021,6
0x50729246D44Ad421Ac22ADFc339E0F2B79239dE1,6e+19,Staked,2021-06-30 21:16:20,2021,6
0xBD4db236B0E35FF012C47f6D35259D9d802266B7,2.2675223247733224e+20,Staked,2021-06-30 21:16:20,2021,6
0x20a7854A37D095cffc69c075Bf133015FC5493Cb,7.070560387941749e+18,Staked,2021-06-30 21:16:24,2021,6
0x45244757A5b190b2Ee1dd93a5E282b13b34c6508,5.67587237626415e+20,Staked,2021-06-30 21:16:33,2021,6
0x34915628fc56aE8FF6684be39462e7ba398164b8,5e+19,Staked,2021-06-30 21:16:44,2021,6
0x50729246D44Ad421Ac22ADFc339E0F2B79239dE1,2.051395220377057e+19,Staked,2021-06-30 21:17:40,2021,6
0xFeCe78d976F0deee91dB5FE3A25AE4FEfD1055C2,2e+19,Staked,2021-06-30 21:18:14,2021,6
0xe69b5223CEFb9C6Fc897Ba940d09004a22925572,2.085434485990515e+19,Staked,2021-06-30 21:20:52,2021,6
0xaD4489f64a8be791294116D3E99D2721C7f0a72A,6.15876e+19,Staked,2021-06-30 21:20:54,2021,6
0xcbfc78d7e26C2FF131867ed74FA65572dAd6FC90,9.119753024649762e+19,Staked,2021-06-30 21:21:21,2021,6
0xa87aa577D9508A3bdd1Ec63B3be16Bb0B59906A8,1.3722770532299663e+19,Staked,2021-06-30 21:21:27,2021,6
0x50729246D44Ad421Ac22ADFc339E0F2B79239dE1,-2.051395220377057e+19,Unstaked,2021-06-30 21:23:26,2021,6
0x8946fE44117951076123520E84E32ADb1F9b6c2d,3.098640336156599e+19,Staked,2021-06-30 21:23:30,2021,6
0x8a0F9b2396603a882Ff9b422199E7677150ffD33,4.008753659627184e+19,Staked,2021-06-30 21:24:16,2021,6
0x8A9e846bc2c3FF2a06d0Ba25570889e4AC07C4cE,8.841692923827673e+19,Staked,2021-06-30 21:24:20,2021,6
0x29ad2aD28ABDABB877E5572b57219A594e21EbEC,2.8e+18,Staked,2021-06-30 21:25:34,2021,6
0xA4CBFA9af24120Ad9AbF807E6Cc2342022f6a585,4.258600039735796e+20,Staked,2021-06-30 21:26:24,2021,6
0x195A4076B4734A56d2BA31DB481cCf683d48CBE7,6.299587310245609e+18,Staked,2021-06-30 21:26:57,2021,6
0x3F0A424093718EA1ac1cE7eEcC1C18cAf279A2DD,1.7079713336970408e+19,Staked,2021-06-30 21:27:20,2021,6
0x981ed4fde362c387E54AAC6Cf432d6283f35AFDf,8.397456392612112e+19,Staked,2021-06-30 21:27:26,2021,6
0xafA7E64E35ab7Fe2Cc2641c2B97AE8a0Fb954afE,4.850765535490043e+18,Staked,2021-06-30 21:27:39,2021,6
0x280e205d57eac7e0ddDbEFA9D7b8bE03314a0195,6.2784323277758644e+19,Staked,2021-06-30 21:32:46,2021,6
0xE76C8621f93fB97Ee281fDc15CFED94F59bEc769,3e+20,Staked,2021-06-30 21:34:20,2021,6
0x9bcBFE550D32DFDD2d047Ca52F497cBA1f564B6B,2.00045943700227e+21,Staked,2021-06-30 21:34:30,2021,6
0xE76C8621f93fB97Ee281fDc15CFED94F59bEc769,1.284617e+20,Staked,2021-06-30 21:38:08,2021,6
0xd9c7d02E1EDae4fDc5D55F43d128E5A638D51677,8.47957767e+18,Staked,2021-06-30 21:38:16,2021,6
0xB59751D1e899a40181C3044EbDb4C930E2ca2c8b,2.4119752778923377e+19,Staked,2021-06-30 21:38:25,2021,6
0x1CeDB5a47e4930822aa3f9Ef98e2F5D3484A133D,4.8062698046018945e+19,Staked,2021-06-30 21:38:25,2021,6
0x418FcfE4650ED6d33FaCB9f9e27a5bC63285b70B,8.656847576847842e+19,Staked,2021-06-30 21:38:47,2021,6
0x4E8b02730635465e5eEF49271C0a6d0B1FCdE552,1.6218054736087158e+20,Staked,2021-06-30 21:41:20,2021,6
0xcE17a7F6eaeae4a4C25f81785877e416769D378E,3.8251510187280066e+20,Staked,2021-06-30 21:41:20,2021,6
0x1049aCc1976d0c783B0253D1365e94b62BB08A15,2.7130649481203794e+19,Staked,2021-06-30 21:41:26,2021,6
0xf8f7914dA040E044FBdf1eB14BffdF3C30cEEBDB,3.3212660770071097e+19,Staked,2021-06-30 21:41:47,2021,6
0xc3d68Fd9bC10C4F1F917b0Ae2fD9576D7896CA62,2.3132201312508604e+19,Staked,2021-06-30 21:43:04,2021,6
0x7A21A576DC55B28E8f3bc4981e8fc939e398701b,5.0069144e+19,Staked,2021-06-30 21:44:06,2021,6
0xA2eab857405a5D51B57e8b480f7A89eb0a2A2A27,7.034117406092646e+20,Staked,2021-06-30 21:44:06,2021,6
0xc12A25DDBf1e05F2667A5f998C39A7A0c6b82b41,3e+19,Staked,2021-06-30 21:44:58,2021,6
0xE1FF19610020D72930aEe1b9c047e35B7fD0080e,4.4e+19,Staked,2021-06-30 21:45:07,2021,6
0xcF3A43765250cC13792642bAeD5881FB9EfAcec8,3.03354524957617e+20,Staked,2021-06-30 21:45:22,2021,6
0x2AD16047b9978a6Dbcc6668B1647452A2Fba5F8c,8.337541817210138e+19,Staked,2021-06-30 21:46:51,2021,6
0xEC51beCAf2319d72Cf3Bb2Df0109BBa00BB7a2c9,2.6759922132104928e+20,Staked,2021-06-30 21:47:57,2021,6
0x7A21A576DC55B28E8f3bc4981e8fc939e398701b,1.5349065432077648e+20,Staked,2021-06-30 21:48:12,2021,6
0x9E55738b050E72B014D6828765c21B116Ae750FD,2.0784259575810336e+20,Staked,2021-06-30 21:48:22,2021,6
0x2d7679E37bFD26b7a6eb212AfB91522dD4FB842F,2.467e+19,Staked,2021-06-30 21:48:47,2021,6
0x07175F65173cAc0324506CB4c0172bE547058344,1.30987e+19,Staked,2021-06-30 21:49:47,2021,6
0xC21aFaA1B2B3AD936452fF6Ca113f45CeE2425Cc,4.4752080001061134e+19,Staked,2021-06-30 21:49:55,2021,6
